bp	wp	player	move	reaction_time	player_id	16
5914533970	2171623436	Black	5	9	79	16
5914534994	2171623436	White	28	1	1	16
5914534994	2440058892	Black	5	14	237	16
5914535506	2440058892	White	34	13	265	16
5914535506	2440321036	Black	5	12	169	16
5948089938	2440321036	White	5	11	40	16
5948089938	2507429900	Black	5	3	15	16
40307828306	2507429900	White	5	1	1	16
40307828306	2507429932	Black	34	8	23	16
40307959378	2507429932	White	34	7	21	16
40307959378	2507495468	Black	34	6	31	16
48897893970	2507495468	White	34	1	1	16
48897893970	19687364652	Black	8	4	17	16
48897894098	19687364652	White	8	3	7	16
0	0	Black	22	12	400	16
4194304	0	White	30	11	398	16
4194304	8192	Black	30	11	400	16
138412032	8192	White	21	12	400	16
138412032	536879104	Black	21	13	400	16
34498150400	536879104	White	12	15	400	16
34498150400	536879136	Black	21	12	400	16
34500247552	536879136	White	23	3	59	16
34500247552	537927712	Black	12	16	399	16
34517024768	537927712	White	23	1	1	16
34517024768	546316320	Black	32	14	361	16
34517024776	546316320	White	30	11	158	16
34517024776	546320416	Black	11	18	396	16
34517041160	546320416	White	30	10	106	16
34517041160	546320480	Black	11	12	121	16
34517043208	546320480	White	19	4	52	16
34517043208	2693804128	Black	19	12	28	16
34517043224	2693804128	White	30	10	32	16
34517043224	2694328416	Black	34	1	1	16
34517043225	2694328416	White	34	17	93	16
34517043225	2694328418	Black	34	2	3	16
34517044249	2694328418	White	34	14	36	16
34517044249	2694590562	Black	34	6	11	16
34517109785	2694590562	White	34	9	23	16
34517109785	19874459746	Black	32	12	165	16
34517142553	19874459746	White	17	6	9	16
34517142553	19874590818	Black	32	10	91	16
38812109849	19874590818	White	8	1	1	16
38812109849	19874591074	Black	7	8	50	16
38879218713	19874591074	White	7	7	29	16
0	0	Black	22	12	400	16
1024	0	White	11	12	400	16
1024	256	Black	11	7	400	16
66560	256	White	15	10	397	16
66560	8448	Black	3	8	400	16
82944	8448	White	15	13	392	16
82944	41216	Black	30	7	400	16
16860160	41216	White	4	9	366	16
16860160	1089792	Black	4	9	255	16
16864256	1089792	White	11	12	375	16
16864256	4296057088	Black	23	11	308	16
21058560	4296057088	White	23	3	26	16
21058560	4296057600	Black	23	3	32	16
21058576	4296057600	White	23	3	24	16
21058576	21475926784	Black	23	3	30	16
8610993168	21475926784	White	23	3	22	16
8610993168	21543035648	Black	23	3	21	16
8611124240	21543035648	White	23	3	20	16
8611124240	21543035680	Black	23	3	20	16
8611124304	21543035680	White	23	3	18	16
8611124304	22616777504	Black	23	3	20	16
9147995216	22616777504	White	23	3	16	16
9147995216	22616777632	Black	23	3	15	16
9156383824	22616777632	White	21	1	1	16
9156383824	22618874784	Black	25	1	1	16
0	0	Black	22	12	400	16
8192	0	White	14	10	397	16
8192	8388608	Black	12	13	400	16
8589942784	8388608	White	31	10	386	16
8589942784	17188257792	Black	14	8	400	16
8592039936	17188257792	White	11	6	334	16
8592039936	17725128704	Black	12	11	389	16
8592044032	17725128704	White	11	4	86	16
8592044032	17725130752	Black	30	9	272	16
12887011328	17725130752	White	22	9	167	16
12887011328	18798872576	Black	22	13	171	16
12888059904	18798872576	White	22	5	92	16
12888059904	18803066880	Black	14	22	375	16
13156495360	18803066880	White	4	3	24	16
13156495360	18803066896	Black	24	22	331	16
13156495361	18803066896	White	14	21	352	16
13156495361	18803329040	Black	24	20	379	16
13156560897	18803329040	White	14	19	391	16
13156560897	18803345424	Black	24	11	32	16
13156560961	18803345424	White	24	3	18	16
0	0	Black	22	12	400	16
16777216	0	White	23	9	394	16
16777216	17179869184	Black	23	11	400	16
16842752	17179869184	White	32	9	373	16
16842752	21474836480	Black	33	12	400	16
34376581120	21474836480	White	15	9	383	16
34376581120	21474836496	Black	15	8	387	16
36524064768	21474836496	White	15	8	346	16
36524064768	21474836504	Black	5	16	400	16
36524064800	21474836504	White	25	9	163	16
36524064800	21474869272	Black	22	14	400	16
36524064804	21474869272	White	21	16	400	16
36524064804	21474873368	Black	30	16	399	16
36524081188	21474873368	White	25	18	392	16
36524081188	21479067672	Black	21	22	383	16
36526178340	21479067672	White	11	13	94	16
36526178340	21479069720	Black	13	20	380	16
36527226916	21479069720	White	19	19	222	16
36527226916	21487458328	Black	13	18	245	16
45117161508	21487458328	White	19	17	182	16
45117161508	21487982616	Black	27	9	46	16
45251379236	21487982616	White	29	15	190	16
45251379236	22024853528	Black	13	14	271	16
45251380260	22024853528	White	0	13	279	16
45251380260	22024854040	Black	7	12	290	16
45251380261	22024854040	White	30	1	1	16
45251380261	23098595864	Black	1	10	76	16
45251388453	23098595864	White	1	9	96	16
45251388453	23132150296	Black	1	8	104	16
45251519525	23132150296	White	8	7	42	16
45251519525	23132150360	Black	1	6	30	16
45251519527	23132150360	White	8	5	15	16
45251519527	23132150488	Black	8	4	8	16
45251519783	23132150488	White	26	1	1	16
45251519783	23199259352	Black	18	2	3	16
45519955239	23199259352	White	18	1	1	16
0	0	Black	22	12	400	16
67108864	0	White	34	10	399	16
67108864	16777216	Black	13	7	400	16
201326592	16777216	White	11	13	400	16
201326592	17825792	Black	28	6	396	16
201326608	17825792	White	30	10	400	16
201326608	17833984	Black	3	12	400	16
203423760	17833984	White	30	11	400	16
203423760	1091575808	Black	10	11	400	16
203423761	1091575808	White	14	11	400	16
203423761	1091576320	Black	3	11	398	16
211812369	1091576320	White	14	17	394	16
211812369	1091576324	Black	11	17	393	16
211943441	1091576324	White	35	14	372	16
211943441	1091576580	Black	11	12	356	16
212467729	1091576580	White	11	21	389	16
212467729	1091578628	Black	29	4	41	16
749338641	1091578628	White	12	19	370	16
749338641	1091644164	Black	32	4	39	16
749342737	1091644164	White	32	17	342	16
0	0	Black	22	12	400	16
16777216	0	White	23	9	394	16
16777216	8192	Black	23	13	400	16
20971520	8192	White	23	3	36	16
20971520	8396800	Black	14	10	400	16
20971528	8396800	White	14	9	361	16
20971528	8400896	Black	14	12	400	16
20987912	8400896	White	4	5	147	16
20987912	10498048	Black	4	6	121	16
1094729736	10498048	White	6	1	1	16
1094729736	10498112	Black	29	13	292	16
1094729768	10498112	White	4	3	28	16
1094729768	11546688	Black	4	3	25	16
1094730792	11546688	White	4	3	24	16
1094730792	11546692	Black	4	22	392	16
1363166248	11546692	White	29	3	22	16
1363166248	11546694	Black	29	20	365	16
1363428392	11546694	White	34	19	325	16
1363428392	548417606	Black	11	18	369	16
1363430440	548417606	White	34	17	324	16
1363430440	548941894	Black	4	16	366	16
1363430456	548941894	White	34	1	1	16
1363430456	548974662	Black	34	1	1	16
0	0	Black	22	12	400	16
4194304	0	White	30	11	398	16
4194304	2147483648	Black	14	11	400	16
4198400	2147483648	White	32	12	328	16
4198400	2147483652	Black	21	9	370	16
12587008	2147483652	White	21	3	64	16
12587008	2164260868	Black	21	9	373	16
1086328832	2164260868	White	21	5	82	16
1086328832	2164277252	Black	21	3	31	16
1086328848	2164277252	White	20	3	55	16
1086328848	2166374404	Black	20	8	101	16
1086590992	2166374404	White	20	15	113	16
1086590992	2167422980	Black	11	15	389	16
1087115280	2167422980	White	11	19	375	16
1087115280	2167425028	Black	1	2	23	16
1623986192	2167425028	White	1	20	381	16
0	0	Black	22	12	400	16
33554432	0	White	24	13	400	16
33554432	4194304	Black	23	10	400	16
41943040	4194304	White	15	10	387	16
41943040	20971520	Black	15	9	393	16
41951232	20971520	White	33	9	382	16
41951232	20971528	Black	15	9	340	16
44048384	20971528	White	5	6	210	16
44048384	20971560	Black	4	14	400	16
44048448	20971560	White	15	14	398	16
44048448	20975656	Black	32	16	396	16
4339015744	20975656	White	31	16	389	16
4339015744	20992040	Black	34	16	390	16
4339015760	20992040	White	31	23	391	16
4339015760	20992041	Black	31	21	400	16
4339015764	20992041	White	31	21	351	16
4339015764	34380730409	Black	31	20	347	16
4339146836	34380730409	White	31	19	364	16
4339146836	34381254697	Black	31	18	387	16
4339147860	34381254697	White	31	17	321	16
4339147860	34918125609	Black	33	16	358	16
4339410004	34918125609	White	33	15	365	16
4339410004	35052343337	Black	11	14	142	16
4339412052	35052343337	White	31	11	75	16
4339412052	35052343339	Black	33	12	177	16
4607847508	35052343339	White	33	11	186	16
4607847508	43642277931	Black	34	10	190	16
4607913044	43642277931	White	15	9	165	16
4607913044	43642310699	Black	34	8	72	16
21787782228	43642310699	White	7	1	1	16
21787782228	43642310827	Black	9	6	38	16
23935265876	43642310827	White	30	5	18	16
0	0	Black	22	12	400	16
33554432	0	White	24	13	400	16
33554432	8192	Black	23	13	399	16
33554434	8192	White	3	10	399	16
33554434	8200	Black	23	25	399	16
41943042	8200	White	24	3	35	16
41943042	16785416	Black	5	23	399	16
310378498	16785416	White	5	15	392	16
310378498	18882568	Black	30	16	396	16
847249410	18882568	White	30	5	56	16
847249410	19406856	Black	30	5	33	16
847253506	19406856	White	20	5	66	16
847253506	19408904	Black	27	24	379	16
981471234	19408904	White	30	1	1	16
981471234	1093150728	Black	22	22	390	16
981487618	1093150728	White	20	21	378	16
981487618	1093151240	Black	20	20	302	16
982536194	1093151240	White	4	1	1	16
982536194	1093151272	Black	4	1	1	16
0	0	Black	22	12	400	16
8192	0	White	14	10	397	16
8192	524288	Black	14	8	396	16
10240	524288	White	12	3	52	16
10240	17180393472	Black	12	4	42	16
14336	17180393472	White	14	1	1	16
14336	17180409856	Black	10	1	1	16
0	0	Black	22	12	400	16
4096	0	White	11	10	400	16
4096	2048	Black	22	12	397	16
4098	2048	White	3	10	397	16
4098	3072	Black	22	9	400	16
2101250	3072	White	30	12	391	16
2101250	3080	Black	22	13	397	16
2625538	3080	White	20	3	30	16
2625538	1051656	Black	29	15	400	16
2625542	1051656	White	30	19	392	16
2625542	5245960	Black	0	15	400	16
69734406	5245960	White	30	25	380	16
69734406	13634568	Black	13	14	386	16
69767174	13634568	White	13	23	371	16
69767174	13700104	Black	13	21	389	16
86544390	13700104	White	6	18	212	16
86544390	13716488	Black	30	20	383	16
120098822	13716488	White	5	10	114	16
120098822	8603651080	Black	13	8	55	16
120107014	8603651080	White	5	3	18	16
120107014	8603651112	Black	32	9	71	16
4415074310	8603651112	White	30	15	291	16
4415074310	9677392936	Black	0	2	15	16
4415074311	9677392936	White	6	13	257	16
0	0	Black	22	12	400	16
8388608	0	White	31	8	400	16
8388608	2048	Black	22	10	399	16
10485760	2048	White	22	5	58	16
10485760	4196352	Black	13	8	397	16
10489856	4196352	White	3	9	190	16
10489856	1077938176	Black	14	12	399	16
10506240	1077938176	White	13	8	284	16
10506240	1077946368	Black	4	14	400	16
2157989888	1077946368	White	5	12	146	16
2157989888	5372913664	Black	15	17	400	16
10747924480	5372913664	White	4	23	397	16
10747924480	5372913920	Black	15	24	394	16
10747924608	5372913920	White	15	1	1	16
10747924608	5372913984	Black	15	1	1	16
0	0	Black	22	12	400	16
262144	0	White	20	9	399	16
262144	4096	Black	22	8	400	16
67371008	4096	White	24	12	390	16
67371008	2101248	Black	30	7	397	16
67371016	2101248	White	2	18	399	16
67371016	2103296	Black	13	19	393	16
67372040	2103296	White	2	17	398	16
67372040	136321024	Black	2	22	397	16
67372042	136321024	White	2	3	28	16
67372042	136845312	Black	2	3	27	16
68420618	136845312	White	2	3	31	16
68420618	136845313	Black	2	22	388	16
68428810	136845313	White	2	15	398	16
68428810	145233921	Black	2	14	400	16
72623114	145233921	White	4	7	39	16
72623114	145233937	Black	2	20	395	16
72639498	145233937	White	30	19	349	16
72639498	145234001	Black	2	18	377	16
17252508682	145234001	White	30	17	358	16
17252508682	145234129	Black	5	16	166	16
17252508714	145234129	White	15	15	329	16
17252508714	8735168721	Black	15	14	257	16
17286063146	8735168721	White	15	13	75	16
17286063146	8735201489	Black	31	2	13	16
17302840362	8735201489	White	31	11	120	16
17302840362	8735332561	Black	31	10	134	16
19450324010	8735332561	White	9	9	109	16
19450324010	9809074385	Black	2	8	50	16
19450389546	9809074385	White	9	7	46	16
19450389546	14104041681	Black	2	6	13	16
19987260458	14104041681	White	9	5	12	16
19987260458	14104041937	Black	2	4	12	16
0	0	Black	22	12	400	16
8388608	0	White	31	8	400	16
8388608	1024	Black	22	10	398	16
8392704	1024	White	14	8	380	16
8392704	9216	Black	22	10	397	16
8916992	9216	White	20	13	400	16
8916992	11264	Black	22	15	388	16
9965568	11264	White	21	5	37	16
9965568	2108416	Black	31	9	398	16
9965570	2108416	White	4	13	362	16
9965570	270543872	Black	5	19	397	16
546836482	270543872	White	32	25	398	16
546836482	270609408	Black	32	19	399	16
546852866	270609408	White	32	13	128	16
546852866	4565576704	Black	9	12	398	16
563630082	4565576704	White	4	11	115	16
563630082	21745445888	Black	25	7	30	16
597184514	21745445888	White	22	1	1	16
597184514	21812554752	Black	22	1	1	16
0	0	Black	22	12	400	16
0	0	Black	22	12	400	16
8388608	0	White	31	8	400	16
8388608	1048576	Black	24	16	391	16
10485760	1048576	White	13	7	395	16
10485760	17825792	Black	13	10	395	16
2157969408	17825792	White	11	8	398	16
2157969408	17827840	Black	13	7	394	16
2694840320	17827840	White	30	6	140	16
2694840320	152045568	Black	30	6	117	16
2695364608	152045568	White	22	6	242	16
2695364608	1225787392	Black	13	9	119	16
2695365120	1225787392	White	13	9	132	16
2695365120	1225795584	Black	12	13	396	16
2695366144	1225795584	White	22	19	395	16
2695366144	1225795586	Black	14	13	387	16
2695370240	1225795586	White	32	21	385	16
2695370240	1225828354	Black	2	20	303	16
2695370244	1225828354	White	32	19	351	16
2695370244	5520795650	Black	14	18	365	16
11285304836	5520795650	White	16	17	341	16
11285304836	5520795682	Black	16	16	379	16
11285370372	5520795682	White	22	15	274	16
11285370372	5520795810	Black	6	14	318	16
11285370436	5520795810	White	22	13	346	16
11285370436	5554350242	Black	35	12	89	16
45645108804	5554350242	White	22	11	198	16
45645108804	22734219426	Black	18	10	128	16
45649303108	22734219426	White	18	9	111	16
45649303108	22734235810	Black	4	8	70	16
45649303124	22734235810	White	18	7	76	16
45649303124	22734366882	Black	18	6	48	16
45716411988	22734366882	White	18	5	20	16
45716411988	22734366890	Black	18	4	12	16
45984847444	22734366890	White	18	3	6	16
45984847444	22734629034	Black	0	2	3	16
45984847445	22734629034	White	8	1	1	16
0	0	Black	22	12	400	16
2097152	0	White	20	11	398	16
2097152	8388608	Black	20	12	400	16
4297064448	8388608	White	31	8	393	16
4297064448	2155872256	Black	12	10	400	16
4297097216	2155872256	White	12	17	398	16
4297097216	2172649472	Black	22	10	400	16
4301291520	2172649472	White	12	10	293	16
4301291520	2173698048	Black	12	10	210	16
4301307904	2173698048	White	12	4	108	16
4301307904	2173698112	Black	12	3	79	16
4301312000	2173698112	White	13	3	20	16
4301312000	2173698116	Black	13	1	1	16
0	0	Black	22	12	400	16
16384	0	White	22	8	398	16
16384	4194304	Black	13	10	400	16
20480	4194304	White	13	4	40	16
20480	4202496	Black	4	8	400	16
20496	4202496	White	3	13	379	16
20496	8594137088	Black	3	18	397	16
16797712	8594137088	White	34	1	1	16
16797712	25774006272	Black	32	18	400	16
25186320	25774006272	White	32	22	364	16
25186320	30068973568	Black	31	2	27	16
2172669968	30068973568	White	35	23	394	16
0	0	Black	22	12	400	16
4194304	0	White	30	11	398	16
4194304	8192	Black	30	11	400	16
4198400	8192	White	32	12	376	16
4198400	2105344	Black	5	10	400	16
4299165696	2105344	White	2	1	1	16
4299165696	2105348	Black	5	15	396	16
4299182080	2105348	White	30	5	132	16
4299182080	10493956	Black	30	5	62	16
5372923904	10493956	White	6	3	28	16
5372923904	10494020	Black	31	3	27	16
7520407552	10494020	White	29	1	1	16
7520407552	8600428612	Black	29	1	1	16
0	0	Black	22	12	400	16
4194304	0	White	30	11	398	16
4194304	8192	Black	30	11	400	16
12582912	8192	White	21	3	59	16
12582912	2105344	Black	5	30	396	16
12582944	2105344	White	14	9	337	16
12582944	2121728	Black	15	11	365	16
12615712	2121728	White	31	7	158	16
12615712	2125824	Black	11	9	312	16
12617760	2125824	White	31	5	66	16
12617760	2125832	Black	30	7	236	16
1086359584	2125832	White	31	5	57	16
1086359584	2125848	Black	25	5	56	16
1119914016	2125848	White	24	1	1	16
1119914016	18903064	Black	35	1	1	16
0	0	Black	22	12	400	16
8192	0	White	14	10	397	16
8192	1048576	Black	14	12	400	16
24576	1048576	White	12	4	74	16
24576	1052672	Black	4	10	390	16
2121728	1052672	White	4	7	379	16
2121728	1052688	Black	28	11	400	16
270557184	1052688	White	29	10	222	16
270557184	1052720	Black	6	12	400	16
270557192	1052720	White	23	21	388	16
270557192	1052784	Black	7	16	400	16
270557320	1052784	White	23	7	106	16
270557320	1085552	Black	24	19	399	16
278945928	1085552	White	33	3	24	16
278945928	8591020144	Black	24	22	324	16
295723144	8591020144	White	22	1	1	16
295723144	8624574576	Black	22	6	10	16
0	0	Black	22	12	400	16
8388608	0	White	31	8	400	16
8388608	4194304	Black	13	10	400	16
8396800	4194304	White	33	10	355	16
8396800	4210688	Black	5	11	400	16
8398848	4210688	White	21	15	396	16
8398848	1077952512	Black	6	20	399	16
8398912	1077952512	White	33	11	188	16
8398912	1077956608	Black	3	23	398	16
8398920	1077956608	White	33	1	1	16
8398920	9667891200	Black	31	23	397	16
8398952	9667891200	White	4	1	1	16
8398952	9667891216	Black	7	9	132	16
545269864	9667891216	White	21	1	1	16
545269864	9669988368	Black	19	22	356	16
545269992	9669988368	White	8	6	50	16
545269992	9669988624	Black	19	20	346	16
2692753640	9669988624	White	15	1	1	16
2692753640	9670021392	Black	20	18	187	16
2692753644	9670021392	White	20	1	1	16
2692753644	9671069968	Black	28	2	17	16
2693277932	9671069968	White	27	7	48	16
0	0	Black	22	12	400	16
8192	0	White	14	10	397	16
8192	4096	Black	23	12	399	16
4202496	4096	White	31	15	394	16
4202496	4112	Black	23	15	400	16
12591104	4112	White	21	6	84	16
12591104	16781328	Black	5	20	398	16
8602525696	16781328	White	3	1	1	16
8602525696	16781336	Black	5	19	381	16
8604622848	16781336	White	20	1	1	16
8604622848	17829912	Black	28	6	85	16
8873058304	17829912	White	5	10	108	16
8873058304	17829944	Black	2	2	25	16
8873058368	17829944	White	2	23	345	16
0	0	Black	22	12	400	16
16384	0	White	22	8	398	16
16384	8192	Black	22	10	400	16
4210688	8192	White	32	7	392	16
4210688	1073750016	Black	32	12	400	16
6307840	1073750016	White	23	3	63	16
6307840	1082138624	Black	32	9	400	16
7356416	1082138624	White	19	1	1	16
7356416	1082662912	Black	3	11	400	16
7358464	1082662912	White	31	15	397	16
7358464	1619533824	Black	28	15	393	16
2154842112	1619533824	White	1	1	1	16
2154842112	1619533826	Black	10	11	302	16
2423277568	1619533826	White	2	23	393	16
2423277568	10209468418	Black	3	21	400	16
2423277576	10209468418	White	2	21	352	16
2423277576	10226245634	Black	4	13	104	16
2423281672	10226245634	White	2	12	45	16
2423281672	10226245650	Black	15	18	389	16
6718248968	10226245650	White	2	1	1	16
6718248968	10226245654	Black	15	16	296	16
6718249480	10226245654	White	10	1	1	16
6718249480	10226246678	Black	15	14	218	16
0	0	Black	22	12	400	16
8192	0	White	14	10	397	16
8192	16384	Black	21	14	399	16
